review_status,source_review_status,source_id,source_name,source_url,source_check,item_id,item_url,landing_check,title,title_check,summary,description_check,thumbnail_url,thumbnail_check,issue_category,fix_priority,issue_notes,source_active,source_level,source_added_at,item_status,exposure_count,first_exposed_date,last_exposed_date,seen_since_2026_04_01,has_note,note_updated_at,split_items,extraction_mode,landing_suspect,thumb_suspect,title_suspect,summary_suspect
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4657,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%B1%84%EC%9A%A9/,,당근 모바일 엔지니어 채용,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4654,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-%EC%97%90%EC%9D%B4%EC%A0%84%EC%8B%9C-%EC%84%B8%EC%9D%BC%EC%A6%88-%EB%A7%A4%EB%8B%88%EC%A0%80-%EC%BB%A4%EB%A6%AC%EC%96%B4/,,당근 에이전시 세일즈 매니저 커리어,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4651,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-%EC%A4%91%EA%B3%A0%EA%B1%B0%EB%9E%98%EC%8B%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%BB%A4%EB%A6%AC%EC%96%B4/,,당근 중고거래실 엔지니어 커리어,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4648,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0%EC%8B%A4-%EB%AA%A8%EC%9E%84-%EC%BB%A4%EB%A6%AC%EC%96%B4-%EC%B1%84%EC%9A%A9-%ED%8C%80%EB%AC%B8%ED%99%94/,,당근 커뮤니티실 모임 커리어 채용 팀문화,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4645,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-ml-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%B1%84%EC%9A%A9/,,당근 ml 엔지니어 채용,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,51,about.daangn.com,https://about.daangn.com/blog/,,4624,https://about.daangn.com/blog/archive/%EB%8B%B9%EA%B7%BC-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A9%EC%A0%81%EC%A1%B0%EC%A7%81-%ED%94%84%EB%A1%9C%EB%8D%95%ED%8A%B8-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/,,당근 개발자 목적조직 프로덕트 엔지니어,,,,,,,,,1,focus,2026-04-15 06:31:30,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7747,https://techcrunch.com/,,techcrunch.com,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,1,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7579,https://techcrunch.com/wp-admin/admin-ajax.php,,admin ajax,,,,,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-17,2026-04-17,1,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7573,https://techcrunch.com/wp-json/,,wp json,,,,,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-16,2026-04-16,1,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7567,https://techcrunch.com/2025/01/28/chatgpt-everything-to-know-about-the-ai-chatbot/,,chatgpt everything to know about the ai chatbot,,,,https://techcrunch.com/wp-content/uploads/2025/01/GettyImages-2191707579.jpg?w=1024,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-15,2026-04-15,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7564,https://techcrunch.com/2025/02/28/tech-layoffs-2024-list/,,tech layoffs 2024 list,,,,https://techcrunch.com/wp-content/uploads/2023/02/layoffs-e1684946575831.jpg?w=1200,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-09,2026-04-09,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7561,https://techcrunch.com/2026/04/06/apple-epic-games-lawsuit-supreme-court-appeal-app-store-commission/,,apple epic games lawsuit supreme court appeal app store commission,,,,https://techcrunch.com/wp-content/uploads/2023/12/fortnite-epic-games.jpg?w=1024,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-08,2026-04-08,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7558,https://techcrunch.com/2026/04/06/tesla-actually-smart-summon-nhtsa-investigation-smart-parking/,,tesla actually smart summon nhtsa investigation smart parking,,,,"https://techcrunch.com/wp-content/uploads/2025/01/Tesla-sign-Getty.jpg?resize=1200,800",,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-04,2026-04-04,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7555,https://techcrunch.com/2026/04/06/gas-prices-arent-the-only-factor-fueling-used-ev-sales/,,gas prices arent the only factor fueling used ev sales,,,,"https://techcrunch.com/wp-content/uploads/2026/04/EV-charging-Getty.jpg?resize=1200,830",,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-05,2026-04-05,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7552,https://techcrunch.com/2026/04/06/iran-threatens-stargate-ai-data-centers/,,iran threatens stargate ai data centers,,,,"https://techcrunch.com/wp-content/uploads/2026/03/iran-airstrike-2263722022.jpg?resize=1200,800",,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-03,2026-04-03,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7549,https://techcrunch.com/2026/04/06/openais-vision-for-the-ai-economy-public-wealth-funds-robot-taxes-and-a-four-day-work-week/,,openais vision for the ai economy public wealth funds robot taxes and a four day work week,,,,https://techcrunch.com/wp-content/uploads/2025/07/GettyImages-2226496284.jpg?w=1024,,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-02,2026-04-02,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7546,https://techcrunch.com/code-of-conduct/,,code of conduct,,,,"https://techcrunch.com/wp-content/uploads/2016/02/16758204214_218dd14c1c_o.jpg?resize=1200,800",,,,,1,focus,2026-04-15 06:31:29,active,1,2026-04-01,2026-04-01,1,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7543,https://techcrunch.com/rss-terms-of-use/,,rss terms of use,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7540,https://techcrunch.com/site-map/,,site map,,,,https://techcrunch.com/wp-content/uploads/2018/02/tc-backlight-e1689786273147.png?w=1200,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7537,https://techcrunch.com/advertise/,,advertise,,,,https://techcrunch.com/wp-content/uploads/2018/02/tc-backlight-e1689786273147.png?w=1200,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,0,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7534,https://techcrunch.com/podcasts/strictlyvc-download/,,strictlyvc download,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7528,https://techcrunch.com/podcasts/build-mode/,,build mode,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7525,https://techcrunch.com/2026/04/16/factory-hits-1-5b-valuation-to-build-ai-coding-for-enterprises/,,factory hits 1 5b valuation to build ai coding for enterprises,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7522,https://techcrunch.com/2026/04/15/this-khosla-backed-autonomous-pod-startup-just-raised-170m-now-its-aiming-for-more/,,this khosla backed autonomous pod startup just raised 170m now its aiming for more,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7519,https://techcrunch.com/2026/04/15/monarch-tractors-collapse-ends-in-with-an-acquisition-by-caterpillar/,,monarch tractors collapse ends in with an acquisition by caterpillar,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7516,https://techcrunch.com/2026/04/15/ford-ev-and-tech-chief-leaving-automaker/,,ford ev and tech chief leaving automaker,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7513,https://techcrunch.com/2026/04/13/vercel-ceo-guillermo-rauch-signals-ipo-readiness-as-ai-agents-fuel-revenue-surge/,,vercel ceo guillermo rauch signals ipo readiness as ai agents fuel revenue surge,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7510,https://techcrunch.com/2026/04/14/join-the-first-strictlyvc-of-2026-in-sf-with-leaders-from-tdk-ventures-and-replits-co-founder/,,join the first strictlyvc of 2026 in sf with leaders from tdk ventures and replits co founder,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7507,https://techcrunch.com/2026/04/14/financial-risk-management-platform-pillar-raises-20m-seed-in-round-led-by-a16z/,,financial risk management platform pillar raises 20m seed in round led by a16z,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7504,https://techcrunch.com/2026/04/15/anthropic-shrugs-off-vc-funding-offers-valuing-it-at-800b-for-now/,,anthropic shrugs off vc funding offers valuing it at 800b for now,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7501,https://techcrunch.com/2026/04/15/accel-raises-5b-to-back-late-stage-bets/,,accel raises 5b to back late stage bets,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7498,https://techcrunch.com/2026/04/16/upscale-ai-in-talks-to-raise-at-2b-valuation-says-report/,,upscale ai in talks to raise at 2b valuation says report,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7495,https://techcrunch.com/2026/04/16/new-leaders-new-fund-sequoia-has-raised-7b-to-expand-its-ai-bets/,,new leaders new fund sequoia has raised 7b to expand its ai bets,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7492,https://techcrunch.com/2026/04/16/european-police-email-75000-people-asking-them-to-stop-ddos-attacks/,,european police email 75000 people asking them to stop ddos attacks,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7489,https://techcrunch.com/video/hiring-during-hypergrowth-with-isaiah-granet-bland/,,hiring during hypergrowth with isaiah granet bland,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7486,https://techcrunch.com/video/openai-shuts-down-sora-while-meta-gets-shut-out-in-court/,,openai shuts down sora while meta gets shut out in court,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7483,https://techcrunch.com/video/the-new-competition-for-your-cap-table/,,the new competition for your cap table,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7480,https://techcrunch.com/video/a-diverse-team-will-make-your-startup-more-successful/,,a diverse team will make your startup more successful,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7477,https://techcrunch.com/video/are-orbital-data-centers-all-hype-or-an-actual-ai-infrastructure-solution/,,are orbital data centers all hype or an actual ai infrastructure solution,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7474,https://techcrunch.com/video/how-to-handle-layoffs-with-compassion-with-ayal-yogev-anjuna/,,how to handle layoffs with compassion with ayal yogev anjuna,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7471,https://techcrunch.com/video/aloe-blaccs-fame-means-nothing-in-biotech-and-thats-the-point/,,aloe blaccs fame means nothing in biotech and thats the point,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7468,https://techcrunch.com/video/from-the-startup-battlefield-stage-to-the-international-space-station-gecko-materials-built-a-sticky-product/,,from the startup battlefield stage to the international space station gecko materials built a sticky product,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7465,https://techcrunch.com/video/are-we-tokenmaxxing-our-way-to-nowhere/,,are we tokenmaxxing our way to nowhere,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7462,https://techcrunch.com/video/why-snowflake-is-no-longer-just-a-data-warehouse/,,why snowflake is no longer just a data warehouse,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7459,https://techcrunch.com/2026/04/17/loop-raises-95m-to-build-supply-chain-ai-that-predicts-disruptions/,,loop raises 95m to build supply chain ai that predicts disruptions,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7456,https://techcrunch.com/2026/04/17/sayso-is-a-new-short-form-video-app-that-aims-to-restore-users-trust-in-news/,,sayso is a new short form video app that aims to restore users trust in news,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7453,https://techcrunch.com/podcast/tokenmaxxing-openais-shopping-spree-and-the-ai-anxiety-gap/,,tokenmaxxing openais shopping spree and the ai anxiety gap,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7450,https://techcrunch.com/privacy-policy/,,privacy policy,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7447,https://techcrunch.com/terms-of-service/,,terms of service,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7438,https://techcrunch.com/events/techcrunch-founder-summit-2026/,,techcrunch founder summit 2026,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7429,https://techcrunch.com/events/techcrunch-disrupt/,,techcrunch disrupt,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7426,https://techcrunch.com/events/strictlyvc-athens-2026/,,strictlyvc athens 2026,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7423,https://techcrunch.com/2026/04/13/stanford-report-highlights-growing-disconnect-between-ai-insiders-and-everyone-else/,,stanford report highlights growing disconnect between ai insiders and everyone else,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7420,https://techcrunch.com/2026/04/13/openai-has-bought-ai-personal-finance-startup-hiro/,,openai has bought ai personal finance startup hiro,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7417,https://techcrunch.com/2026/04/13/an-amazon-warehouse-worker-died-on-the-job-at-oregon-facility/,,an amazon warehouse worker died on the job at oregon facility,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7414,https://techcrunch.com/2026/04/15/after-sale-of-its-shoe-business-allbirds-pivots-to-ai/,,after sale of its shoe business allbirds pivots to ai,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7411,https://techcrunch.com/2026/04/16/anthropic-cpo-leaves-figmas-board-after-reports-he-will-offer-a-competing-product/,,anthropic cpo leaves figmas board after reports he will offer a competing product,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7408,https://techcrunch.com/2026/04/16/physical-intelligence-a-hot-robotics-startup-says-its-new-robot-brain-can-figure-out-tasks-it-was-never-taught/,,physical intelligence a hot robotics startup says its new robot brain can figure out tasks it was never taught,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7405,https://techcrunch.com/contact-us/,,contact us,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7403,https://techcrunch.com/brand-studio/,,brand studio,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7401,https://techcrunch.com/sponsored/,,sponsored,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7397,https://techcrunch.com/startup-battlefield/,,startup battlefield,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7395,https://techcrunch.com/about-techcrunch/,,about techcrunch,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7393,https://techcrunch.com/context.result.url,,context.result,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7391,https://techcrunch.com/newsletters/,,newsletters,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7383,https://techcrunch.com/events/tc-disrupt-2026/?promo=topbanner_seb&display=,,tc disrupt 2026,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7381,https://techcrunch.com/events/strictlyvc-san-francisco-2026/?promo=topbanner&display=,,strictlyvc san francisco 2026,,,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,1
미확인,,49,techcrunch.com,https://techcrunch.com/,,7379,https://techcrunch.com/2026/04/17/its-not-just-you-bluesky-is-sorta-down/,,Bluesky confirms DDoS attack is cause of continued app outages,,Bluesky has been experiencing ongoing service disruptions since just before 3 a.m. ET on April 15.,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7377,https://techcrunch.com/2026/04/17/googles-ai-mode-can-now-help-you-find-products-in-stock-nearby/,,Google's AI Mode can now help you find products in stock nearby,,"Although you can already track hotel prices at the city level, the new update lets you do so for a specific hotel that you're interested in.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7375,https://techcrunch.com/2026/04/17/with-us-spy-laws-set-to-expire-lawmakers-are-split-over-protecting-americans-from-warrantless-surveillance/,,"With US spy laws set to expire, lawmakers are split over protecting Americans from warrantless surveillance",,"Some lawmakers are calling for widespread reforms following years of surveillance scandals and abuses across successive U.S. administrations. But even if the spy law known as Section 702 expires in April, the government's spy powers will not automatically lapse.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7374,https://techcrunch.com/2026/04/17/anthropic-launches-claude-design-a-new-product-for-creating-quick-visuals/,,"Anthropic launches Claude Design, a new product for creating quick visuals",,The company says Claude Design is intended to help people like founders and product managers without a design background share their ideas more easily.,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7372,https://techcrunch.com/2026/04/17/uber-will-now-pick-up-your-returns-from-your-doorstep/,,Uber will now pick up your returns from your doorstep,,"The new returns feature is the company's latest effort to become an everything app. There are limitations to the new service, and there is, of course, a courier fee.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7370,https://techcrunch.com/2026/04/17/chef-robotics-escaped-the-robot-cooking-graveyard-and-says-its-thriving-heres-why/,,Chef Robotics escaped the robot cooking graveyard and says it's thriving - here's why,,"The company, which deploys AI-guided robot arms for food production, says it is looking to expand its services to provide for a broader array of customers.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7368,https://techcrunch.com/2026/04/17/gigs-turns-your-concert-history-into-a-personal-live-music-archive/,,Gigs turns your concert history into a personal live music archive,,"New iPhone app Gigs uses AI to turn old tickets, screenshots, and emails into a personal concert archive with stats, memories, and more.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7366,https://techcrunch.com/2026/04/17/zoom-teams-up-with-world-to-verify-humans-in-meeting/,,Zoom teams up with World to verify humans in meetings,,"Meeting platform Zoom has announced a partnership with World, Sam Altman's human ID verification company, to ensure that the people attending meetings are actually human and not AI-generated imposters. Zoom will show a badge on verified participants' tile.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7364,https://techcrunch.com/2026/04/17/hackers-are-abusing-unpatched-windows-security-flaws-to-hack-into-organizations/,,Hackers are abusing unpatched Windows security flaws to hack into organizations,,"A security researcher published details of three security vulnerabilities in Windows Defender, and the code used to exploit them. Now, hackers are taking advantage of the vulnerabilities in real-life attacks, according to a cybersecurity firm.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7362,https://techcrunch.com/2026/04/17/tokenmaxxing-is-making-developers-less-productive-than-they-think/,,'Tokenmaxxing' is making developers less productive than they think,,There's a lot more code - but it's a lot more expensive and requires a lot more rewriting.,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7361,https://techcrunch.com/2026/04/17/sources-cursor-in-talks-to-raise-2b-at-50b-valuation-as-enterprise-growth-surges/,,Sources: Cursor in talks to raise $2B+ at $50B valuation as enterprise growth surges,,Returning backers a16z and Thrive are expected to lead the round.,,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7360,https://techcrunch.com/2026/04/17/man-who-hacked-us-supreme-court-filing-system-sentenced-to-probation/,,Man who hacked US Supreme Court filing system sentenced to probation,,"Nicholas Moore hacked into three U.S. government networks using stolen credentials, and then bragged about it and posted victims' personal data on Instagram under the handle @ihackedthegovernment.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7359,https://techcrunch.com/2026/04/17/kevin-weil-and-bill-peebles-exit-openai-as-company-continues-to-shed-side-quests/,,Kevin Weil and Bill Peebles exit OpenAI as company continues to shed 'side quests',,"Kevin Weil and Bill Peebles are leaving OpenAI as the company shuts down Sora and folds its science team, signaling a sharp pivot away from consumer moonshots toward enterprise AI.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7358,https://techcrunch.com/2026/04/17/sam-altmans-project-world-looks-to-scale-its-human-verification-empire-first-stop-tinder/,,Sam Altman's project World looks to scale its human verification empire. First stop: Tinder.,,"World, which has raised eyebrows (but also a lot of interest) with its Orb-centered anonymous verification project, is looking to expand its influence via a bevy of new partnerships.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7357,https://techcrunch.com/2026/04/17/once-close-enough-for-an-acquisition-stripe-and-airwallex-are-now-going-after-each-other/,,"Once close enough for an acquisition, Stripe and Airwallex are now going after each other",,"For most of its life, Airwallex and Stripe have mostly operated in different geographies, selling to different buyers. That's changing.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7356,https://techcrunch.com/2026/04/18/the-app-store-is-booming-again-and-ai-may-be-why/,,"The App Store is booming again, and AI may be why",,"New data from Appfigures shows a swell of new app launches in 2026, suggesting AI tools could be fueling a mobile software boom.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
미확인,,49,techcrunch.com,https://techcrunch.com/,,7355,https://techcrunch.com/2026/04/18/anthropics-relationship-with-the-trump-administration-seems-to-be-thawing/,,Anthropic's relationship with the Trump administration seems to be thawing,,"Despite recently being designated a supply-chain risk by the Pentagon, Anthropic is still talking to high-level members of the Trump administration.",,,,,,,1,focus,2026-04-15 06:31:29,active,0,,,0,0,,0,,0,1,0,0
